UID,Nome,Fonte do nome,Confianca,Tipo,Mesh,Mapa ID,Mapa,X,Y,Origem
6009,Stake,SobNpcs.txt,high,Stake,427,1039,playground,60,180,SobNpcs.txt
6010,Stake,SobNpcs.txt,high,Stake,427,1039,playground,64,176,SobNpcs.txt
6011,Stake,SobNpcs.txt,high,Stake,427,1039,playground,68,172,SobNpcs.txt
6012,Stake,SobNpcs.txt,high,Stake,427,1039,playground,72,168,SobNpcs.txt
6013,Stake,SobNpcs.txt,high,Stake,427,1039,playground,76,164,SobNpcs.txt
6014,Stake,SobNpcs.txt,high,Stake,427,1039,playground,84,156,SobNpcs.txt
6015,Stake,SobNpcs.txt,high,Stake,427,1039,playground,88,152,SobNpcs.txt
6016,Stake,SobNpcs.txt,high,Stake,427,1039,playground,92,148,SobNpcs.txt
6017,Stake,SobNpcs.txt,high,Stake,427,1039,playground,96,144,SobNpcs.txt
6018,Stake,SobNpcs.txt,high,Stake,427,1039,playground,100,140,SobNpcs.txt
6019,Stake,SobNpcs.txt,high,Stake,427,1039,playground,104,136,SobNpcs.txt
6020,Stake,SobNpcs.txt,high,Stake,427,1039,playground,108,132,SobNpcs.txt
6021,Stake,SobNpcs.txt,high,Stake,457,1039,playground,136,104,SobNpcs.txt
6022,Stake,SobNpcs.txt,high,Stake,457,1039,playground,140,100,SobNpcs.txt
6023,Stake,SobNpcs.txt,high,Stake,457,1039,playground,144,96,SobNpcs.txt
6024,Stake,SobNpcs.txt,high,Stake,457,1039,playground,148,92,SobNpcs.txt
6025,Stake,SobNpcs.txt,high,Stake,457,1039,playground,152,88,SobNpcs.txt
6026,Stake,SobNpcs.txt,high,Stake,457,1039,playground,156,84,SobNpcs.txt
6027,Stake,SobNpcs.txt,high,Stake,457,1039,playground,160,80,SobNpcs.txt
6028,Stake,SobNpcs.txt,high,Stake,457,1039,playground,168,72,SobNpcs.txt
6029,Stake,SobNpcs.txt,high,Stake,457,1039,playground,172,68,SobNpcs.txt
6030,Stake,SobNpcs.txt,high,Stake,457,1039,playground,176,64,SobNpcs.txt
6031,Stake,SobNpcs.txt,high,Stake,457,1039,playground,180,60,SobNpcs.txt
6032,Stake,SobNpcs.txt,high,Stake,457,1039,playground,184,56,SobNpcs.txt
6033,Stake,SobNpcs.txt,high,Stake,457,1039,playground,188,52,SobNpcs.txt
6034,Stake,SobNpcs.txt,high,Stake,457,1039,playground,192,48,SobNpcs.txt
6035,Stake,SobNpcs.txt,high,Stake,457,1039,playground,200,40,SobNpcs.txt
6036,Stake,SobNpcs.txt,high,Stake,457,1039,playground,204,36,SobNpcs.txt
6037,Stake,SobNpcs.txt,high,Stake,457,1039,playground,208,32,SobNpcs.txt
6038,Stake,SobNpcs.txt,high,Stake,457,1039,playground,212,28,SobNpcs.txt
6039,Stake,SobNpcs.txt,high,Stake,457,1039,playground,216,24,SobNpcs.txt
6040,Stake,SobNpcs.txt,high,Stake,457,1039,playground,220,20,SobNpcs.txt
6041,Stake,SobNpcs.txt,high,Stake,457,1039,playground,224,16,SobNpcs.txt
6042,Stake,SobNpcs.txt,high,Stake,487,1039,playground,45,245,SobNpcs.txt
6043,Stake,SobNpcs.txt,high,Stake,487,1039,playground,49,241,SobNpcs.txt
6044,Stake,SobNpcs.txt,high,Stake,487,1039,playground,53,237,SobNpcs.txt
6045,Stake,SobNpcs.txt,high,Stake,487,1039,playground,57,233,SobNpcs.txt
6046,Stake,SobNpcs.txt,high,Stake,487,1039,playground,61,229,SobNpcs.txt
6047,Stake,SobNpcs.txt,high,Stake,487,1039,playground,65,225,SobNpcs.txt
6048,Stake,SobNpcs.txt,high,Stake,487,1039,playground,69,221,SobNpcs.txt
6049,Stake,SobNpcs.txt,high,Stake,487,1039,playground,77,213,SobNpcs.txt
6050,Stake,SobNpcs.txt,high,Stake,487,1039,playground,81,209,SobNpcs.txt
6051,Stake,SobNpcs.txt,high,Stake,487,1039,playground,85,205,SobNpcs.txt
6052,Stake,SobNpcs.txt,high,Stake,487,1039,playground,89,201,SobNpcs.txt
6053,Stake,SobNpcs.txt,high,Stake,487,1039,playground,93,197,SobNpcs.txt
6054,Stake,SobNpcs.txt,high,Stake,487,1039,playground,97,193,SobNpcs.txt
6056,Stake,SobNpcs.txt,high,Stake,487,1039,playground,109,181,SobNpcs.txt
6057,Stake,SobNpcs.txt,high,Stake,487,1039,playground,113,177,SobNpcs.txt
6058,Stake,SobNpcs.txt,high,Stake,487,1039,playground,117,173,SobNpcs.txt
6059,Stake,SobNpcs.txt,high,Stake,487,1039,playground,121,169,SobNpcs.txt
6060,Stake,SobNpcs.txt,high,Stake,487,1039,playground,125,165,SobNpcs.txt
6061,Stake,SobNpcs.txt,high,Stake,487,1039,playground,129,161,SobNpcs.txt
6062,Stake,SobNpcs.txt,high,Stake,487,1039,playground,133,157,SobNpcs.txt
6063,Stake,SobNpcs.txt,high,Stake,517,1039,playground,161,129,SobNpcs.txt
6064,Stake,SobNpcs.txt,high,Stake,517,1039,playground,165,125,SobNpcs.txt
6065,Stake,SobNpcs.txt,high,Stake,517,1039,playground,169,121,SobNpcs.txt
6066,Stake,SobNpcs.txt,high,Stake,517,1039,playground,173,117,SobNpcs.txt
6067,Stake,SobNpcs.txt,high,Stake,517,1039,playground,177,113,SobNpcs.txt
6068,Stake,SobNpcs.txt,high,Stake,517,1039,playground,181,109,SobNpcs.txt
6069,Stake,SobNpcs.txt,high,Stake,517,1039,playground,185,105,SobNpcs.txt
6070,Stake,SobNpcs.txt,high,Stake,517,1039,playground,193,97,SobNpcs.txt
6071,Stake,SobNpcs.txt,high,Stake,517,1039,playground,197,93,SobNpcs.txt
6072,Stake,SobNpcs.txt,high,Stake,517,1039,playground,201,89,SobNpcs.txt
6073,Stake,SobNpcs.txt,high,Stake,517,1039,playground,205,85,SobNpcs.txt
6074,Stake,SobNpcs.txt,high,Stake,517,1039,playground,209,81,SobNpcs.txt
6075,Stake,SobNpcs.txt,high,Stake,517,1039,playground,213,77,SobNpcs.txt
6076,Stake,SobNpcs.txt,high,Stake,517,1039,playground,217,73,SobNpcs.txt
6077,Stake,SobNpcs.txt,high,Stake,517,1039,playground,225,65,SobNpcs.txt
6078,Stake,SobNpcs.txt,high,Stake,517,1039,playground,229,61,SobNpcs.txt
6079,Stake,SobNpcs.txt,high,Stake,517,1039,playground,233,57,SobNpcs.txt
6080,Stake,SobNpcs.txt,high,Stake,517,1039,playground,237,53,SobNpcs.txt
6081,Stake,SobNpcs.txt,high,Stake,517,1039,playground,241,49,SobNpcs.txt
6082,Stake,SobNpcs.txt,high,Stake,517,1039,playground,245,45,SobNpcs.txt
6083,Stake,SobNpcs.txt,high,Stake,517,1039,playground,249,41,SobNpcs.txt
6084,Stake,SobNpcs.txt,high,Stake,547,1039,playground,70,270,SobNpcs.txt
6085,Stake,SobNpcs.txt,high,Stake,547,1039,playground,74,266,SobNpcs.txt
6086,Stake,SobNpcs.txt,high,Stake,547,1039,playground,78,262,SobNpcs.txt
6087,Stake,SobNpcs.txt,high,Stake,547,1039,playground,82,258,SobNpcs.txt
6088,Stake,SobNpcs.txt,high,Stake,547,1039,playground,86,254,SobNpcs.txt
6089,Stake,SobNpcs.txt,high,Stake,547,1039,playground,90,250,SobNpcs.txt
6090,Stake,SobNpcs.txt,high,Stake,547,1039,playground,94,246,SobNpcs.txt
6091,Stake,SobNpcs.txt,high,Stake,547,1039,playground,102,238,SobNpcs.txt
6092,Stake,SobNpcs.txt,high,Stake,547,1039,playground,106,234,SobNpcs.txt
6093,Stake,SobNpcs.txt,high,Stake,547,1039,playground,110,230,SobNpcs.txt
6094,Stake,SobNpcs.txt,high,Stake,547,1039,playground,114,226,SobNpcs.txt
6095,Stake,SobNpcs.txt,high,Stake,547,1039,playground,118,222,SobNpcs.txt
6096,Stake,SobNpcs.txt,high,Stake,547,1039,playground,122,218,SobNpcs.txt
6097,Stake,SobNpcs.txt,high,Stake,547,1039,playground,126,214,SobNpcs.txt
6098,Stake,SobNpcs.txt,high,Stake,547,1039,playground,134,206,SobNpcs.txt
6099,Stake,SobNpcs.txt,high,Stake,547,1039,playground,138,202,SobNpcs.txt
6100,Stake,SobNpcs.txt,high,Stake,547,1039,playground,142,198,SobNpcs.txt
6101,Stake,SobNpcs.txt,high,Stake,547,1039,playground,146,194,SobNpcs.txt
6102,Stake,SobNpcs.txt,high,Stake,547,1039,playground,150,190,SobNpcs.txt
6103,Stake,SobNpcs.txt,high,Stake,547,1039,playground,154,186,SobNpcs.txt
6104,Stake,SobNpcs.txt,high,Stake,547,1039,playground,158,182,SobNpcs.txt
6105,Stake,SobNpcs.txt,high,Stake,577,1039,playground,186,154,SobNpcs.txt
6106,Stake,SobNpcs.txt,high,Stake,577,1039,playground,190,150,SobNpcs.txt
6107,Stake,SobNpcs.txt,high,Stake,577,1039,playground,194,146,SobNpcs.txt
6108,Stake,SobNpcs.txt,high,Stake,577,1039,playground,198,142,SobNpcs.txt
6109,Stake,SobNpcs.txt,high,Stake,577,1039,playground,202,138,SobNpcs.txt
6110,Stake,SobNpcs.txt,high,Stake,577,1039,playground,206,134,SobNpcs.txt
6111,Stake,SobNpcs.txt,high,Stake,577,1039,playground,210,130,SobNpcs.txt
6112,Stake,SobNpcs.txt,high,Stake,577,1039,playground,218,122,SobNpcs.txt
6113,Stake,SobNpcs.txt,high,Stake,577,1039,playground,222,118,SobNpcs.txt
6114,Stake,SobNpcs.txt,high,Stake,577,1039,playground,226,114,SobNpcs.txt
6115,Stake,SobNpcs.txt,high,Stake,577,1039,playground,230,110,SobNpcs.txt
6116,Stake,SobNpcs.txt,high,Stake,577,1039,playground,234,106,SobNpcs.txt
6117,Stake,SobNpcs.txt,high,Stake,577,1039,playground,238,102,SobNpcs.txt
6118,Stake,SobNpcs.txt,high,Stake,577,1039,playground,242,98,SobNpcs.txt
6119,Stake,SobNpcs.txt,high,Stake,577,1039,playground,250,90,SobNpcs.txt
6120,Stake,SobNpcs.txt,high,Stake,577,1039,playground,254,86,SobNpcs.txt
6121,Stake,SobNpcs.txt,high,Stake,577,1039,playground,258,82,SobNpcs.txt
6122,Stake,SobNpcs.txt,high,Stake,577,1039,playground,262,78,SobNpcs.txt
6123,Stake,SobNpcs.txt,high,Stake,577,1039,playground,266,74,SobNpcs.txt
6124,Stake,SobNpcs.txt,high,Stake,577,1039,playground,270,70,SobNpcs.txt
6125,Stake,SobNpcs.txt,high,Stake,577,1039,playground,274,66,SobNpcs.txt
6126,Stake,SobNpcs.txt,high,Stake,607,1039,playground,95,295,SobNpcs.txt
6127,Stake,SobNpcs.txt,high,Stake,607,1039,playground,99,291,SobNpcs.txt
6128,Stake,SobNpcs.txt,high,Stake,607,1039,playground,103,287,SobNpcs.txt
6129,Stake,SobNpcs.txt,high,Stake,607,1039,playground,107,283,SobNpcs.txt
6130,Stake,SobNpcs.txt,high,Stake,607,1039,playground,111,279,SobNpcs.txt
6131,Stake,SobNpcs.txt,high,Stake,607,1039,playground,115,275,SobNpcs.txt
6132,Stake,SobNpcs.txt,high,Stake,607,1039,playground,119,271,SobNpcs.txt
6133,Stake,SobNpcs.txt,high,Stake,607,1039,playground,127,263,SobNpcs.txt
6134,Stake,SobNpcs.txt,high,Stake,607,1039,playground,131,259,SobNpcs.txt
6135,Stake,SobNpcs.txt,high,Stake,607,1039,playground,135,255,SobNpcs.txt
6136,Stake,SobNpcs.txt,high,Stake,607,1039,playground,139,251,SobNpcs.txt
6137,Stake,SobNpcs.txt,high,Stake,607,1039,playground,143,247,SobNpcs.txt
6138,Stake,SobNpcs.txt,high,Stake,607,1039,playground,147,243,SobNpcs.txt
6139,Stake,SobNpcs.txt,high,Stake,607,1039,playground,151,239,SobNpcs.txt
6140,Stake,SobNpcs.txt,high,Stake,607,1039,playground,159,231,SobNpcs.txt
6141,Stake,SobNpcs.txt,high,Stake,607,1039,playground,163,227,SobNpcs.txt
6142,Stake,SobNpcs.txt,high,Stake,607,1039,playground,167,223,SobNpcs.txt
6143,Stake,SobNpcs.txt,high,Stake,607,1039,playground,171,219,SobNpcs.txt
6144,Stake,SobNpcs.txt,high,Stake,607,1039,playground,175,215,SobNpcs.txt
6145,Stake,SobNpcs.txt,high,Stake,607,1039,playground,179,211,SobNpcs.txt
6146,Stake,SobNpcs.txt,high,Stake,607,1039,playground,183,207,SobNpcs.txt
6147,Stake,SobNpcs.txt,high,Stake,637,1039,playground,211,179,SobNpcs.txt
6148,Stake,SobNpcs.txt,high,Stake,637,1039,playground,215,175,SobNpcs.txt
6149,Stake,SobNpcs.txt,high,Stake,637,1039,playground,219,171,SobNpcs.txt
6150,Stake,SobNpcs.txt,high,Stake,637,1039,playground,223,167,SobNpcs.txt
6151,Stake,SobNpcs.txt,high,Stake,637,1039,playground,227,163,SobNpcs.txt
6152,Stake,SobNpcs.txt,high,Stake,637,1039,playground,231,159,SobNpcs.txt
6153,Stake,SobNpcs.txt,high,Stake,637,1039,playground,235,155,SobNpcs.txt
6154,Stake,SobNpcs.txt,high,Stake,637,1039,playground,243,147,SobNpcs.txt
6155,Stake,SobNpcs.txt,high,Stake,637,1039,playground,247,143,SobNpcs.txt
6156,Stake,SobNpcs.txt,high,Stake,637,1039,playground,251,139,SobNpcs.txt
6157,Stake,SobNpcs.txt,high,Stake,637,1039,playground,255,135,SobNpcs.txt
6158,Stake,SobNpcs.txt,high,Stake,637,1039,playground,259,131,SobNpcs.txt
6159,Stake,SobNpcs.txt,high,Stake,637,1039,playground,263,127,SobNpcs.txt
6160,Stake,SobNpcs.txt,high,Stake,637,1039,playground,267,123,SobNpcs.txt
6161,Stake,SobNpcs.txt,high,Stake,637,1039,playground,275,115,SobNpcs.txt
6162,Stake,SobNpcs.txt,high,Stake,637,1039,playground,279,111,SobNpcs.txt
6163,Stake,SobNpcs.txt,high,Stake,637,1039,playground,283,107,SobNpcs.txt
6164,Stake,SobNpcs.txt,high,Stake,637,1039,playground,287,103,SobNpcs.txt
6165,Stake,SobNpcs.txt,high,Stake,637,1039,playground,291,99,SobNpcs.txt
6166,Stake,SobNpcs.txt,high,Stake,637,1039,playground,295,95,SobNpcs.txt
6167,Stake,SobNpcs.txt,high,Stake,637,1039,playground,299,91,SobNpcs.txt
6168,Stake,SobNpcs.txt,high,Stake,667,1039,playground,120,320,SobNpcs.txt
6169,Stake,SobNpcs.txt,high,Stake,667,1039,playground,124,316,SobNpcs.txt
6170,Stake,SobNpcs.txt,high,Stake,667,1039,playground,128,312,SobNpcs.txt
6171,Stake,SobNpcs.txt,high,Stake,667,1039,playground,132,308,SobNpcs.txt
6172,Stake,SobNpcs.txt,high,Stake,667,1039,playground,136,304,SobNpcs.txt
6173,Stake,SobNpcs.txt,high,Stake,667,1039,playground,140,300,SobNpcs.txt
6174,Stake,SobNpcs.txt,high,Stake,667,1039,playground,144,296,SobNpcs.txt
6175,Stake,SobNpcs.txt,high,Stake,667,1039,playground,152,288,SobNpcs.txt
6176,Stake,SobNpcs.txt,high,Stake,667,1039,playground,156,284,SobNpcs.txt
6177,Stake,SobNpcs.txt,high,Stake,667,1039,playground,160,280,SobNpcs.txt
6178,Stake,SobNpcs.txt,high,Stake,667,1039,playground,164,276,SobNpcs.txt
6179,Stake,SobNpcs.txt,high,Stake,667,1039,playground,168,272,SobNpcs.txt
6180,Stake,SobNpcs.txt,high,Stake,667,1039,playground,172,268,SobNpcs.txt
6181,Stake,SobNpcs.txt,high,Stake,667,1039,playground,176,264,SobNpcs.txt
6182,Stake,SobNpcs.txt,high,Stake,667,1039,playground,184,256,SobNpcs.txt
6183,Stake,SobNpcs.txt,high,Stake,667,1039,playground,188,252,SobNpcs.txt
6184,Stake,SobNpcs.txt,high,Stake,667,1039,playground,192,248,SobNpcs.txt
6185,Stake,SobNpcs.txt,high,Stake,667,1039,playground,196,244,SobNpcs.txt
6186,Stake,SobNpcs.txt,high,Stake,667,1039,playground,200,240,SobNpcs.txt
6187,Stake,SobNpcs.txt,high,Stake,667,1039,playground,204,236,SobNpcs.txt
6188,Stake,SobNpcs.txt,high,Stake,667,1039,playground,208,232,SobNpcs.txt
6189,Stake,SobNpcs.txt,high,Stake,697,1039,playground,236,204,SobNpcs.txt
6190,Stake,SobNpcs.txt,high,Stake,697,1039,playground,240,200,SobNpcs.txt
6191,Stake,SobNpcs.txt,high,Stake,697,1039,playground,244,196,SobNpcs.txt
6192,Stake,SobNpcs.txt,high,Stake,697,1039,playground,248,192,SobNpcs.txt
6193,Stake,SobNpcs.txt,high,Stake,697,1039,playground,252,188,SobNpcs.txt
6194,Stake,SobNpcs.txt,high,Stake,697,1039,playground,256,184,SobNpcs.txt
6195,Stake,SobNpcs.txt,high,Stake,697,1039,playground,260,180,SobNpcs.txt
6196,Stake,SobNpcs.txt,high,Stake,697,1039,playground,268,172,SobNpcs.txt
6197,Stake,SobNpcs.txt,high,Stake,697,1039,playground,272,168,SobNpcs.txt
6198,Stake,SobNpcs.txt,high,Stake,697,1039,playground,276,164,SobNpcs.txt
6199,Stake,SobNpcs.txt,high,Stake,697,1039,playground,280,160,SobNpcs.txt
6200,Stake,SobNpcs.txt,high,Stake,697,1039,playground,284,156,SobNpcs.txt
6201,Stake,SobNpcs.txt,high,Stake,697,1039,playground,288,152,SobNpcs.txt
6202,Stake,SobNpcs.txt,high,Stake,697,1039,playground,292,148,SobNpcs.txt
6203,Stake,SobNpcs.txt,high,Stake,697,1039,playground,300,140,SobNpcs.txt
6204,Stake,SobNpcs.txt,high,Stake,697,1039,playground,304,136,SobNpcs.txt
6205,Stake,SobNpcs.txt,high,Stake,697,1039,playground,308,132,SobNpcs.txt
6206,Stake,SobNpcs.txt,high,Stake,697,1039,playground,312,128,SobNpcs.txt
6207,Stake,SobNpcs.txt,high,Stake,697,1039,playground,316,124,SobNpcs.txt
6208,Stake,SobNpcs.txt,high,Stake,697,1039,playground,320,120,SobNpcs.txt
6209,Stake,SobNpcs.txt,high,Stake,697,1039,playground,324,116,SobNpcs.txt
6210,Stake,SobNpcs.txt,high,Stake,727,1039,playground,145,345,SobNpcs.txt
6211,Stake,SobNpcs.txt,high,Stake,727,1039,playground,149,341,SobNpcs.txt
6212,Stake,SobNpcs.txt,high,Stake,727,1039,playground,153,337,SobNpcs.txt
6213,Stake,SobNpcs.txt,high,Stake,727,1039,playground,157,333,SobNpcs.txt
6214,Stake,SobNpcs.txt,high,Stake,727,1039,playground,161,329,SobNpcs.txt
6215,Stake,SobNpcs.txt,high,Stake,727,1039,playground,165,325,SobNpcs.txt
6216,Stake,SobNpcs.txt,high,Stake,727,1039,playground,169,321,SobNpcs.txt
6217,Stake,SobNpcs.txt,high,Stake,727,1039,playground,177,313,SobNpcs.txt
6218,Stake,SobNpcs.txt,high,Stake,727,1039,playground,181,309,SobNpcs.txt
6219,Stake,SobNpcs.txt,high,Stake,727,1039,playground,185,305,SobNpcs.txt
6220,Stake,SobNpcs.txt,high,Stake,727,1039,playground,189,301,SobNpcs.txt
6221,Stake,SobNpcs.txt,high,Stake,727,1039,playground,193,297,SobNpcs.txt
6222,Stake,SobNpcs.txt,high,Stake,727,1039,playground,197,293,SobNpcs.txt
6223,Stake,SobNpcs.txt,high,Stake,727,1039,playground,201,289,SobNpcs.txt
6224,Stake,SobNpcs.txt,high,Stake,727,1039,playground,209,281,SobNpcs.txt
6225,Stake,SobNpcs.txt,high,Stake,727,1039,playground,213,277,SobNpcs.txt
6226,Stake,SobNpcs.txt,high,Stake,727,1039,playground,217,273,SobNpcs.txt
6227,Stake,SobNpcs.txt,high,Stake,727,1039,playground,221,269,SobNpcs.txt
6228,Stake,SobNpcs.txt,high,Stake,727,1039,playground,225,265,SobNpcs.txt
6229,Stake,SobNpcs.txt,high,Stake,727,1039,playground,229,261,SobNpcs.txt
6230,Stake,SobNpcs.txt,high,Stake,727,1039,playground,233,257,SobNpcs.txt
6231,Stake,SobNpcs.txt,high,Stake,757,1039,playground,261,229,SobNpcs.txt
6232,Stake,SobNpcs.txt,high,Stake,757,1039,playground,265,225,SobNpcs.txt
6233,Stake,SobNpcs.txt,high,Stake,757,1039,playground,269,221,SobNpcs.txt
6234,Stake,SobNpcs.txt,high,Stake,757,1039,playground,273,217,SobNpcs.txt
6235,Stake,SobNpcs.txt,high,Stake,757,1039,playground,277,213,SobNpcs.txt
6236,Stake,SobNpcs.txt,high,Stake,757,1039,playground,281,209,SobNpcs.txt
6237,Stake,SobNpcs.txt,high,Stake,757,1039,playground,285,205,SobNpcs.txt
6238,Stake,SobNpcs.txt,high,Stake,757,1039,playground,293,197,SobNpcs.txt
6239,Stake,SobNpcs.txt,high,Stake,757,1039,playground,297,193,SobNpcs.txt
6240,Stake,SobNpcs.txt,high,Stake,757,1039,playground,301,189,SobNpcs.txt
6241,Stake,SobNpcs.txt,high,Stake,757,1039,playground,305,185,SobNpcs.txt
6242,Stake,SobNpcs.txt,high,Stake,757,1039,playground,309,181,SobNpcs.txt
6243,Stake,SobNpcs.txt,high,Stake,757,1039,playground,313,177,SobNpcs.txt
6244,Stake,SobNpcs.txt,high,Stake,757,1039,playground,317,173,SobNpcs.txt
6245,Stake,SobNpcs.txt,high,Stake,757,1039,playground,325,165,SobNpcs.txt
6246,Stake,SobNpcs.txt,high,Stake,757,1039,playground,329,161,SobNpcs.txt
6247,Stake,SobNpcs.txt,high,Stake,757,1039,playground,333,157,SobNpcs.txt
6248,Stake,SobNpcs.txt,high,Stake,757,1039,playground,337,153,SobNpcs.txt
6249,Stake,SobNpcs.txt,high,Stake,757,1039,playground,341,149,SobNpcs.txt
6250,Stake,SobNpcs.txt,high,Stake,757,1039,playground,345,145,SobNpcs.txt
6251,Stake,SobNpcs.txt,high,Stake,757,1039,playground,349,141,SobNpcs.txt
6252,Stake,SobNpcs.txt,high,Stake,787,1039,playground,185,385,SobNpcs.txt
6253,Stake,SobNpcs.txt,high,Stake,787,1039,playground,189,381,SobNpcs.txt
6254,Stake,SobNpcs.txt,high,Stake,787,1039,playground,193,377,SobNpcs.txt
6255,Stake,SobNpcs.txt,high,Stake,787,1039,playground,197,373,SobNpcs.txt
6256,Stake,SobNpcs.txt,high,Stake,787,1039,playground,201,369,SobNpcs.txt
6257,Stake,SobNpcs.txt,high,Stake,787,1039,playground,205,365,SobNpcs.txt
6258,Stake,SobNpcs.txt,high,Stake,787,1039,playground,209,361,SobNpcs.txt
6259,Stake,SobNpcs.txt,high,Stake,787,1039,playground,217,353,SobNpcs.txt
6260,Stake,SobNpcs.txt,high,Stake,787,1039,playground,221,349,SobNpcs.txt
6261,Stake,SobNpcs.txt,high,Stake,787,1039,playground,225,345,SobNpcs.txt
6262,Stake,SobNpcs.txt,high,Stake,787,1039,playground,229,341,SobNpcs.txt
6263,Stake,SobNpcs.txt,high,Stake,787,1039,playground,233,337,SobNpcs.txt
6264,Stake,SobNpcs.txt,high,Stake,787,1039,playground,237,333,SobNpcs.txt
6265,Stake,SobNpcs.txt,high,Stake,787,1039,playground,241,329,SobNpcs.txt
6266,Stake,SobNpcs.txt,high,Stake,787,1039,playground,249,321,SobNpcs.txt
6267,Stake,SobNpcs.txt,high,Stake,787,1039,playground,253,317,SobNpcs.txt
6268,Stake,SobNpcs.txt,high,Stake,787,1039,playground,257,313,SobNpcs.txt
6269,Stake,SobNpcs.txt,high,Stake,787,1039,playground,261,309,SobNpcs.txt
6270,Stake,SobNpcs.txt,high,Stake,787,1039,playground,265,305,SobNpcs.txt
6271,Stake,SobNpcs.txt,high,Stake,787,1039,playground,269,301,SobNpcs.txt
6272,Stake,SobNpcs.txt,high,Stake,787,1039,playground,273,297,SobNpcs.txt
6273,Stake,SobNpcs.txt,high,Stake,817,1039,playground,301,269,SobNpcs.txt
6274,Stake,SobNpcs.txt,high,Stake,817,1039,playground,305,265,SobNpcs.txt
6275,Stake,SobNpcs.txt,high,Stake,817,1039,playground,309,261,SobNpcs.txt
6276,Stake,SobNpcs.txt,high,Stake,817,1039,playground,313,257,SobNpcs.txt
6277,Stake,SobNpcs.txt,high,Stake,817,1039,playground,317,253,SobNpcs.txt
6278,Stake,SobNpcs.txt,high,Stake,817,1039,playground,321,249,SobNpcs.txt
6279,Stake,SobNpcs.txt,high,Stake,817,1039,playground,325,245,SobNpcs.txt
6280,Stake,SobNpcs.txt,high,Stake,817,1039,playground,333,237,SobNpcs.txt
6281,Stake,SobNpcs.txt,high,Stake,817,1039,playground,337,233,SobNpcs.txt
6282,Stake,SobNpcs.txt,high,Stake,817,1039,playground,341,229,SobNpcs.txt
6283,Stake,SobNpcs.txt,high,Stake,817,1039,playground,345,225,SobNpcs.txt
6284,Stake,SobNpcs.txt,high,Stake,817,1039,playground,349,221,SobNpcs.txt
6285,Stake,SobNpcs.txt,high,Stake,817,1039,playground,353,217,SobNpcs.txt
6286,Stake,SobNpcs.txt,high,Stake,817,1039,playground,357,213,SobNpcs.txt
6287,Stake,SobNpcs.txt,high,Stake,817,1039,playground,365,205,SobNpcs.txt
6288,Stake,SobNpcs.txt,high,Stake,817,1039,playground,369,201,SobNpcs.txt
6289,Stake,SobNpcs.txt,high,Stake,817,1039,playground,373,197,SobNpcs.txt
6290,Stake,SobNpcs.txt,high,Stake,817,1039,playground,377,193,SobNpcs.txt
6291,Stake,SobNpcs.txt,high,Stake,817,1039,playground,381,189,SobNpcs.txt
6292,Stake,SobNpcs.txt,high,Stake,817,1039,playground,385,185,SobNpcs.txt
6293,Stake,SobNpcs.txt,high,Stake,817,1039,playground,389,181,SobNpcs.txt
6294,Stake,SobNpcs.txt,high,Stake,847,1039,playground,210,410,SobNpcs.txt
6295,Stake,SobNpcs.txt,high,Stake,847,1039,playground,214,406,SobNpcs.txt
6296,Stake,SobNpcs.txt,high,Stake,847,1039,playground,218,402,SobNpcs.txt
6297,Stake,SobNpcs.txt,high,Stake,847,1039,playground,222,398,SobNpcs.txt
6298,Stake,SobNpcs.txt,high,Stake,847,1039,playground,226,394,SobNpcs.txt
6299,Stake,SobNpcs.txt,high,Stake,847,1039,playground,230,390,SobNpcs.txt
6300,Stake,SobNpcs.txt,high,Stake,847,1039,playground,234,386,SobNpcs.txt
6301,Stake,SobNpcs.txt,high,Stake,847,1039,playground,242,378,SobNpcs.txt
6302,Stake,SobNpcs.txt,high,Stake,847,1039,playground,246,374,SobNpcs.txt
6303,Stake,SobNpcs.txt,high,Stake,847,1039,playground,250,370,SobNpcs.txt
6304,Stake,SobNpcs.txt,high,Stake,847,1039,playground,254,366,SobNpcs.txt
6305,Stake,SobNpcs.txt,high,Stake,847,1039,playground,258,362,SobNpcs.txt
6306,Stake,SobNpcs.txt,high,Stake,847,1039,playground,262,358,SobNpcs.txt
6307,Stake,SobNpcs.txt,high,Stake,847,1039,playground,266,354,SobNpcs.txt
6308,Stake,SobNpcs.txt,high,Stake,847,1039,playground,274,346,SobNpcs.txt
6309,Stake,SobNpcs.txt,high,Stake,847,1039,playground,278,342,SobNpcs.txt
6310,Stake,SobNpcs.txt,high,Stake,847,1039,playground,282,338,SobNpcs.txt
6311,Stake,SobNpcs.txt,high,Stake,847,1039,playground,286,334,SobNpcs.txt
6312,Stake,SobNpcs.txt,high,Stake,847,1039,playground,290,330,SobNpcs.txt
6313,Stake,SobNpcs.txt,high,Stake,847,1039,playground,294,326,SobNpcs.txt
6314,Stake,SobNpcs.txt,high,Stake,847,1039,playground,298,322,SobNpcs.txt
6315,Stake,SobNpcs.txt,high,Stake,877,1039,playground,326,294,SobNpcs.txt
6316,Stake,SobNpcs.txt,high,Stake,877,1039,playground,330,290,SobNpcs.txt
6317,Stake,SobNpcs.txt,high,Stake,877,1039,playground,334,286,SobNpcs.txt
6318,Stake,SobNpcs.txt,high,Stake,877,1039,playground,338,282,SobNpcs.txt
